epoch,step,loss,temp,lr,w_mean,w_low_pct,w_high_pct
1,820,0.09483559429645538,14.285715103149414,5e-06,0.5007463693618774,6.25,0.0
1,840,0.24709191918373108,14.285715103149414,5e-06,0.500560462474823,6.25,0.0
1,860,0.011537715792655945,14.285715103149414,5e-06,0.5009387731552124,6.25,0.0
1,880,0.02648906409740448,14.285715103149414,5e-06,0.5010336637496948,6.25,0.0
1,900,0.22075964510440826,14.285715103149414,5e-06,0.5009229779243469,6.25,0.0
1,920,0.05282407999038696,14.285715103149414,5e-06,0.5008261203765869,6.25,0.0
1,940,0.04213389754295349,14.285715103149414,5e-06,0.5009307861328125,6.25,0.0
1,960,0.02162759006023407,14.285715103149414,5e-06,0.5010335445404053,6.25,0.0
1,980,0.022025972604751587,14.285715103149414,5e-06,0.5006802082061768,6.25,0.0
1,1000,0.04716484248638153,14.285715103149414,5e-06,0.500972330570221,6.25,0.0
1,1020,0.1617046743631363,14.285715103149414,5e-06,0.5009957551956177,6.25,0.0
1,1040,0.12206722795963287,14.285715103149414,5e-06,0.5011082887649536,6.25,0.0
1,1060,0.040084898471832275,14.285715103149414,5e-06,0.5011529922485352,6.25,0.0
1,1080,0.05014200508594513,14.285715103149414,5e-06,0.500980794429779,6.25,0.0
1,1100,0.010069698095321655,14.285715103149414,5e-06,0.5012334585189819,6.25,0.0
1,1120,0.07645060122013092,14.285715103149414,5e-06,0.5009446740150452,6.25,0.0
1,1140,0.084024578332901,14.285715103149414,5e-06,0.5007786750793457,6.25,0.0
1,1160,0.016917914152145386,14.285715103149414,5e-06,0.500852108001709,6.25,0.0
1,1180,0.2172325998544693,14.285715103149414,5e-06,0.5009710192680359,6.25,0.0
1,1200,0.13185317814350128,14.285715103149414,5e-06,0.5009258985519409,6.25,0.0
1,1220,0.13479678332805634,14.285715103149414,5e-06,0.5010008811950684,6.25,0.0
1,1240,0.0594085156917572,14.285715103149414,5e-06,0.5009395480155945,6.25,0.0
1,1260,0.010097160935401917,14.285715103149414,5e-06,0.501028299331665,6.25,0.0
1,1280,0.030297547578811646,14.285715103149414,5e-06,0.5008055567741394,6.25,0.0
1,1300,0.24624420702457428,14.285715103149414,5e-06,0.5013173818588257,6.25,0.0
1,1320,0.1677636355161667,14.285715103149414,5e-06,0.5009309649467468,6.25,0.0
1,1340,0.05449877679347992,14.285715103149414,5e-06,0.5007359385490417,6.25,0.0
1,1360,0.03952734172344208,14.285715103149414,5e-06,0.5009422898292542,6.25,0.0
1,1380,0.11471021175384521,14.285715103149414,5e-06,0.5009242296218872,6.25,0.0
1,1400,0.028434187173843384,14.285715103149414,5e-06,0.5006975531578064,6.25,0.0
1,1420,0.04228469729423523,14.285715103149414,5e-06,0.5009567737579346,6.25,0.0
1,1440,0.06050118803977966,14.285715103149414,5e-06,0.5008268356323242,6.25,0.0
1,1460,0.028994813561439514,14.285715103149414,5e-06,0.500535786151886,6.25,0.0
1,1480,0.12740157544612885,14.285715103149414,5e-06,0.5007100701332092,6.25,0.0
1,1500,0.06051558256149292,14.285715103149414,5e-06,0.501011073589325,6.25,0.0
1,1520,0.1883280873298645,14.285715103149414,5e-06,0.5008330941200256,6.25,0.0
1,1540,0.010844513773918152,14.285715103149414,5e-06,0.501010000705719,6.25,0.0
1,1560,0.04528973996639252,14.285715103149414,5e-06,0.5011242032051086,6.25,0.0
1,1580,0.3143829107284546,14.285715103149414,5e-06,0.5010217428207397,6.25,0.0
1,1600,0.02934877574443817,14.285715103149414,5e-06,0.5009491443634033,6.25,0.0
1,1620,0.043064892292022705,14.285715103149414,5e-06,0.5007005333900452,6.25,0.0
1,1640,0.04383474588394165,14.285715103149414,5e-06,0.5008568167686462,6.25,0.0
1,1660,0.17643029987812042,14.285715103149414,5e-06,0.5010930895805359,6.25,0.0
1,1680,0.1393807977437973,14.285715103149414,5e-06,0.500982403755188,6.25,0.0
1,1700,0.052066728472709656,14.285715103149414,5e-06,0.5009089708328247,6.25,0.0
1,1720,0.1302594542503357,14.285715103149414,5e-06,0.5007220506668091,6.25,0.0
1,1740,0.10370176285505295,14.285715103149414,5e-06,0.5008870959281921,6.25,0.0
1,1760,0.17908190190792084,14.285715103149414,5e-06,0.5009961724281311,6.25,0.0
1,1780,0.21582511067390442,14.285715103149414,5e-06,0.5010965466499329,6.25,0.0
1,1800,0.22211676836013794,14.285715103149414,5e-06,0.5006722807884216,6.25,0.0
1,1820,0.07019747793674469,14.285715103149414,5e-06,0.5006782412528992,6.25,0.0
1,1840,0.01713469624519348,14.285715103149414,5e-06,0.5011433959007263,6.25,0.0
1,1860,0.14351612329483032,14.285715103149414,5e-06,0.5009031295776367,6.25,0.0
2,20,0.02932518720626831,14.28597354888916,5e-06,0.5009576082229614,6.25,0.0
2,40,0.07339538633823395,14.286226272583008,5e-06,0.5007773041725159,6.25,0.0
2,60,0.02688869833946228,14.286495208740234,5e-06,0.5009514093399048,6.25,0.0
2,80,0.03311122953891754,14.286749839782715,5e-06,0.5008788704872131,6.25,0.0
2,100,0.1093941330909729,14.287038803100586,5e-06,0.5009903311729431,6.25,0.0
2,120,0.01133418083190918,14.287308692932129,5e-06,0.5009174942970276,6.25,0.0
2,140,0.08211277425289154,14.28757381439209,5e-06,0.5009814500808716,6.25,0.0
2,160,0.08405260741710663,14.287830352783203,5e-06,0.5011364817619324,6.25,0.0
2,180,0.014176279306411743,14.288010597229004,5e-06,0.5010756254196167,6.25,0.0
2,200,0.020260274410247803,14.28823471069336,5e-06,0.5010753273963928,6.25,0.0
2,220,0.009052485227584839,14.288454055786133,5e-06,0.5010894536972046,6.25,0.0
2,240,0.06064024567604065,14.288739204406738,5e-06,0.5013145208358765,6.25,0.0
2,260,0.04038238525390625,14.289030075073242,5e-06,0.5010817050933838,6.25,0.0
2,280,0.08856485784053802,14.289260864257812,5e-06,0.5009022951126099,6.25,0.0
2,300,0.05292494595050812,14.2894926071167,5e-06,0.5009857416152954,6.25,0.0
2,320,0.15522344410419464,14.289724349975586,5e-06,0.5010454654693604,6.25,0.0
2,340,0.03983426094055176,14.289962768554688,5e-06,0.5011121034622192,6.25,0.0
2,360,0.05925282835960388,14.290177345275879,5e-06,0.501002311706543,6.25,0.0
2,380,0.033565953373909,14.290412902832031,5e-06,0.5010573863983154,6.25,0.0
2,400,0.06154581904411316,14.290639877319336,5e-06,0.5010794401168823,6.25,0.0
2,420,0.06901617348194122,14.290827751159668,5e-06,0.5012900233268738,6.25,0.0
2,440,0.012618601322174072,14.29106330871582,5e-06,0.5008773803710938,6.25,0.0
2,460,0.1330098658800125,14.291336059570312,5e-06,0.501185417175293,6.25,0.0
2,480,0.03900282084941864,14.29161262512207,5e-06,0.5013741254806519,6.25,0.0
2,500,0.016896769404411316,14.29186725616455,5e-06,0.5009875893592834,6.25,0.0
2,520,0.03957034647464752,14.292091369628906,5e-06,0.5009299516677856,6.25,0.0
2,540,0.3978566825389862,14.292317390441895,5e-06,0.5009580254554749,6.25,0.0
2,560,0.029466763138771057,14.292529106140137,5e-06,0.5009053945541382,6.25,0.0
2,580,0.08311799168586731,14.292725563049316,5e-06,0.5008132457733154,6.25,0.0
2,600,0.00641120970249176,14.292947769165039,5e-06,0.501095175743103,6.25,0.0
2,620,0.015354126691818237,14.293220520019531,5e-06,0.5012483596801758,6.25,0.0
2,640,0.024802789092063904,14.293441772460938,5e-06,0.5012212991714478,6.25,0.0
2,660,0.012868553400039673,14.293636322021484,5e-06,0.5007213950157166,6.25,0.0
2,680,0.010837659239768982,14.293898582458496,5e-06,0.5012609958648682,6.25,0.0
2,700,0.022409260272979736,14.294122695922852,5e-06,0.5006426572799683,6.25,0.0
2,720,0.015568092465400696,14.294327735900879,5e-06,0.5010895133018494,6.25,0.0
2,740,0.15649354457855225,14.29455280303955,5e-06,0.5009838938713074,6.25,0.0
2,760,0.04780983924865723,14.294776916503906,5e-06,0.5011270046234131,6.25,0.0
2,780,0.049104511737823486,14.295005798339844,5e-06,0.5009888410568237,6.25,0.0
2,800,0.004012018442153931,14.29525089263916,5e-06,0.5010530948638916,6.25,0.0
2,820,0.09672766923904419,14.295571327209473,5e-06,0.501135528087616,6.25,0.0
2,840,0.064410001039505,14.29584789276123,5e-06,0.5007888674736023,6.25,0.0
2,860,0.14145386219024658,14.296058654785156,5e-06,0.5011740922927856,6.25,0.0
2,880,0.02150598168373108,14.296300888061523,5e-06,0.50108802318573,6.25,0.0
2,900,0.01794755458831787,14.2965087890625,5e-06,0.5011480450630188,6.25,0.0
2,920,0.05947516858577728,14.296815872192383,5e-06,0.5010152459144592,6.25,0.0
2,940,0.038093358278274536,14.297087669372559,5e-06,0.5012761354446411,6.25,0.0
2,960,0.048281148076057434,14.297324180603027,5e-06,0.5008742809295654,6.25,0.0
2,980,0.02279263734817505,14.297552108764648,5e-06,0.5010665059089661,6.25,0.0
2,1000,0.026813924312591553,14.297770500183105,5e-06,0.5009769797325134,6.25,0.0
2,1020,0.021153077483177185,14.297975540161133,5e-06,0.5011733174324036,6.25,0.0
2,1040,0.00959727168083191,14.298186302185059,5e-06,0.5011317133903503,6.25,0.0
2,1060,0.04686005413532257,14.298421859741211,5e-06,0.5007883906364441,6.25,0.0
2,1080,0.015091508626937866,14.298710823059082,5e-06,0.501069962978363,6.25,0.0
2,1100,0.07031303644180298,14.29898738861084,5e-06,0.5010306239128113,6.25,0.0
2,1120,0.01917368173599243,14.299219131469727,5e-06,0.5010777711868286,6.25,0.0
2,1140,0.0521576851606369,14.299440383911133,5e-06,0.5010305643081665,6.25,0.0
2,1160,0.3087065815925598,14.29966926574707,5e-06,0.5009497404098511,6.25,0.0
2,1180,0.07213294506072998,14.299904823303223,5e-06,0.5014474391937256,6.25,0.0
2,1200,0.004928320646286011,14.30006217956543,5e-06,0.5011494755744934,6.25,0.0
2,1220,0.03778958320617676,14.30027961730957,5e-06,0.5009405016899109,6.25,0.0
2,1240,0.15357521176338196,14.300507545471191,5e-06,0.5010502338409424,6.25,0.0
2,1260,0.08387935161590576,14.30070972442627,5e-06,0.5009863376617432,6.25,0.0
2,1280,0.07294824719429016,14.30091381072998,5e-06,0.501075029373169,6.25,0.0
2,1300,0.015710949897766113,14.301165580749512,5e-06,0.5008732080459595,6.25,0.0
2,1320,0.0299999862909317,14.30142879486084,5e-06,0.5009996294975281,6.25,0.0
2,1340,0.08777737617492676,14.301650047302246,5e-06,0.5011736154556274,6.25,0.0
2,1360,0.014546051621437073,14.301896095275879,5e-06,0.5013517737388611,6.25,0.0
2,1380,0.04120820760726929,14.30213451385498,5e-06,0.5012472867965698,6.25,0.0
2,1400,0.02188780903816223,14.302396774291992,5e-06,0.5011081695556641,6.25,0.0
2,1420,0.20604220032691956,14.302677154541016,5e-06,0.5007558465003967,6.25,0.0
2,1440,0.009215593338012695,14.302928924560547,5e-06,0.5012879967689514,6.25,0.0
2,1460,0.00863465666770935,14.303197860717773,5e-06,0.5011704564094543,6.25,0.0
2,1480,0.015815898776054382,14.303443908691406,5e-06,0.5011916756629944,6.25,0.0
2,1500,0.029720857739448547,14.303679466247559,5e-06,0.5011085271835327,6.25,0.0
2,1520,0.010390222072601318,14.30389404296875,5e-06,0.5013434886932373,6.25,0.0
2,1540,0.13964584469795227,14.304115295410156,5e-06,0.5007940530776978,6.25,0.0
2,1560,0.01758900284767151,14.304319381713867,5e-06,0.5013487339019775,6.25,0.0
2,1580,0.03498850762844086,14.30451488494873,5e-06,0.5010870695114136,6.25,0.0
2,1600,0.011723816394805908,14.304762840270996,5e-06,0.5013285279273987,6.25,0.0
2,1620,0.005200430750846863,14.305032730102539,5e-06,0.5013264417648315,6.25,0.0
2,1640,0.06779105961322784,14.305285453796387,5e-06,0.5012103319168091,6.25,0.0
2,1660,0.04119938611984253,14.305513381958008,5e-06,0.5010146498680115,6.25,0.0
2,1680,0.021373555064201355,14.305743217468262,5e-06,0.5011539459228516,6.25,0.0
2,1700,0.0671360194683075,14.305977821350098,5e-06,0.5008669495582581,6.25,0.0
2,1720,0.06074357032775879,14.306172370910645,5e-06,0.5012356638908386,6.25,0.0
2,1740,0.05426940321922302,14.306380271911621,5e-06,0.5010080933570862,6.25,0.0
2,1760,0.09377525746822357,14.306612014770508,5e-06,0.5011795163154602,6.25,0.0
2,1780,0.12026748061180115,14.306819915771484,5e-06,0.501040518283844,6.25,0.0
2,1800,0.030552059412002563,14.307048797607422,5e-06,0.5009430050849915,6.25,0.0
2,1820,0.03040812909603119,14.307263374328613,5e-06,0.5011469721794128,6.25,0.0
2,1840,0.09628160297870636,14.307488441467285,5e-06,0.5007460117340088,6.25,0.0
2,1860,0.03407949209213257,14.307720184326172,5e-06,0.5012679696083069,6.25,0.0
3,20,0.030925631523132324,14.308191299438477,5e-06,0.5007621645927429,6.25,0.0
3,40,0.007059305906295776,14.308536529541016,5e-06,0.5010654926300049,6.25,0.0
3,60,0.0470048189163208,14.308880805969238,5e-06,0.5008556246757507,6.25,0.0
3,80,0.0151863694190979,14.309139251708984,5e-06,0.5010308623313904,6.25,0.0
3,100,0.005800753831863403,14.309460639953613,5e-06,0.5010468363761902,6.25,0.0
3,120,0.07360970973968506,14.309819221496582,5e-06,0.5011430978775024,6.25,0.0
3,140,0.018152251839637756,14.310057640075684,5e-06,0.5009628534317017,6.25,0.0
3,160,0.015375643968582153,14.310298919677734,5e-06,0.5006833672523499,6.25,0.0
3,180,0.007565721869468689,14.310583114624023,5e-06,0.5009796619415283,6.25,0.0
3,200,0.04493534564971924,14.310869216918945,5e-06,0.5011619925498962,6.25,0.0
3,220,0.018488988280296326,14.311111450195312,5e-06,0.5009467005729675,6.25,0.0
3,240,0.02365902066230774,14.31134033203125,5e-06,0.5008798241615295,6.25,0.0
3,260,0.028525233268737793,14.311554908752441,5e-06,0.5011051893234253,6.25,0.0
3,280,0.07235875725746155,14.311777114868164,5e-06,0.5009158253669739,6.25,0.0
3,300,0.03336910903453827,14.312074661254883,5e-06,0.5011976361274719,6.25,0.0
3,320,0.03301367163658142,14.31235122680664,5e-06,0.5008822679519653,6.25,0.0
3,340,0.07969754934310913,14.312589645385742,5e-06,0.5011826753616333,6.25,0.0
3,360,0.025202423334121704,14.31282901763916,5e-06,0.5013920068740845,6.25,0.0
3,380,0.027672603726387024,14.313042640686035,5e-06,0.5009902119636536,6.25,0.0
3,400,0.014954060316085815,14.313254356384277,5e-06,0.5011342763900757,6.25,0.0
3,420,0.005378156900405884,14.31350040435791,5e-06,0.5010812878608704,6.25,0.0
3,440,0.025130733847618103,14.313746452331543,5e-06,0.5011813044548035,6.25,0.0
3,460,0.0580415278673172,14.313971519470215,5e-06,0.5009923577308655,6.25,0.0
3,480,0.0499819815158844,14.314213752746582,5e-06,0.5011798739433289,6.25,0.0
3,500,0.036794498562812805,14.31451416015625,5e-06,0.5008800029754639,6.25,0.0
3,520,0.1088649183511734,14.314769744873047,5e-06,0.5012319087982178,6.25,0.0
3,540,0.02740269899368286,14.314998626708984,5e-06,0.5011066794395447,6.25,0.0
3,560,0.12965549528598785,14.315254211425781,5e-06,0.5011934638023376,6.25,0.0
3,580,0.010332882404327393,14.31547737121582,5e-06,0.5006721019744873,6.25,0.0
3,600,0.008094772696495056,14.315711975097656,5e-06,0.5013018846511841,6.25,0.0
3,620,0.03953385353088379,14.316001892089844,5e-06,0.5011998414993286,6.25,0.0
3,640,0.016770631074905396,14.316271781921387,5e-06,0.5009201765060425,6.25,0.0
3,660,0.011965811252593994,14.316548347473145,5e-06,0.5011817812919617,6.25,0.0
3,680,0.1464439332485199,14.316821098327637,5e-06,0.5009715557098389,6.25,0.0
3,700,0.09642958641052246,14.31710147857666,5e-06,0.5010228753089905,6.25,0.0
3,720,0.07716944813728333,14.317323684692383,5e-06,0.5012171864509583,6.25,0.0
3,740,0.012630194425582886,14.31753158569336,5e-06,0.5011597871780396,6.25,0.0
3,760,0.22277997434139252,14.3178071975708,5e-06,0.5007731914520264,6.25,0.0
3,780,0.018027424812316895,14.318073272705078,5e-06,0.5013323426246643,6.25,0.0
3,800,0.16188541054725647,14.318323135375977,5e-06,0.5012821555137634,6.25,0.0
3,820,0.09875963628292084,14.318562507629395,5e-06,0.5010881423950195,6.25,0.0
3,840,0.016625165939331055,14.318828582763672,5e-06,0.5010417699813843,6.25,0.0
3,860,0.03210665285587311,14.319098472595215,5e-06,0.5013943314552307,6.25,0.0
3,880,0.05696791410446167,14.319354057312012,5e-06,0.5011945962905884,6.25,0.0
3,900,0.0175008624792099,14.319586753845215,5e-06,0.5011866092681885,6.25,0.0
3,920,0.013938367366790771,14.319787979125977,5e-06,0.5010814070701599,6.25,0.0
3,940,0.1364476978778839,14.320050239562988,5e-06,0.5014079213142395,6.25,0.0
3,960,0.017254561185836792,14.320317268371582,5e-06,0.5011917352676392,6.25,0.0
3,980,0.022957682609558105,14.320531845092773,5e-06,0.5008638501167297,6.25,0.0
3,1000,0.016895875334739685,14.320780754089355,5e-06,0.5012663006782532,6.25,0.0
3,1020,0.03243730962276459,14.32107162475586,5e-06,0.5011748671531677,6.25,0.0
3,1040,0.08451119065284729,14.321331024169922,5e-06,0.5013349056243896,6.25,0.0
3,1060,0.02180856466293335,14.32155990600586,5e-06,0.5009729862213135,6.25,0.0
3,1080,0.006001681089401245,14.321836471557617,5e-06,0.5012719035148621,6.25,0.0
3,1100,0.11955296993255615,14.32208251953125,5e-06,0.5011858940124512,6.25,0.0
3,1120,0.014686957001686096,14.322338104248047,5e-06,0.501164436340332,6.25,0.0
3,1140,0.07239441573619843,14.32260799407959,5e-06,0.5009998083114624,6.25,0.0
3,1160,0.07094958424568176,14.322834014892578,5e-06,0.5011205077171326,6.25,0.0
3,1180,0.01772448420524597,14.32308578491211,5e-06,0.5012374520301819,6.25,0.0
3,1200,0.00646635890007019,14.323335647583008,5e-06,0.501204788684845,6.25,0.0
3,1220,0.0029087066650390625,14.323567390441895,5e-06,0.5011858344078064,6.25,0.0
3,1240,0.09522491693496704,14.323780059814453,5e-06,0.5011922717094421,6.25,0.0
3,1260,0.016239359974861145,14.32398796081543,5e-06,0.5012432336807251,6.25,0.0
3,1280,0.05277985334396362,14.324209213256836,5e-06,0.5011562705039978,6.25,0.0
3,1300,0.006030261516571045,14.324448585510254,5e-06,0.5010479092597961,6.25,0.0
3,1320,0.12573465704917908,14.324694633483887,5e-06,0.5010126233100891,6.25,0.0
3,1340,0.012647926807403564,14.324968338012695,5e-06,0.5011246204376221,6.25,0.0
3,1360,0.015328854322433472,14.325234413146973,5e-06,0.5010862946510315,6.25,0.0
3,1380,0.0063009560108184814,14.325484275817871,5e-06,0.5011158585548401,6.25,0.0
3,1400,0.13491377234458923,14.325786590576172,5e-06,0.5008842349052429,6.25,0.0
3,1420,0.03507852554321289,14.326009750366211,5e-06,0.500982403755188,6.25,0.0
3,1440,0.008360609412193298,14.326180458068848,5e-06,0.5012258291244507,6.25,0.0
3,1460,0.03875279426574707,14.32639217376709,5e-06,0.5013373494148254,6.25,0.0
3,1480,0.07979297637939453,14.326614379882812,5e-06,0.5005913972854614,6.25,0.0
3,1500,0.029988974332809448,14.32684326171875,5e-06,0.501032829284668,6.25,0.0
3,1520,0.16275477409362793,14.327098846435547,5e-06,0.5010027289390564,6.25,0.0
3,1540,0.06998234987258911,14.32732105255127,5e-06,0.5011840462684631,6.25,0.0
3,1560,0.047396332025527954,14.327544212341309,5e-06,0.500566840171814,6.25,0.0
3,1580,0.02613884210586548,14.32779598236084,5e-06,0.5010305643081665,6.25,0.0
3,1600,0.007483571767807007,14.328062057495117,5e-06,0.50095134973526,6.25,0.0
3,1620,0.016275659203529358,14.328311920166016,5e-06,0.501037061214447,6.25,0.0
3,1640,0.05250151455402374,14.328547477722168,5e-06,0.5012306571006775,6.25,0.0
3,1660,0.09742653369903564,14.328794479370117,5e-06,0.5011186599731445,6.25,0.0
3,1680,0.00994330644607544,14.329008102416992,5e-06,0.501057505607605,6.25,0.0
3,1700,0.03283289074897766,14.329302787780762,5e-06,0.5012457966804504,6.25,0.0
3,1720,0.011931359767913818,14.329504013061523,5e-06,0.5010831952095032,6.25,0.0
3,1740,0.007519513368606567,14.329763412475586,5e-06,0.5012245178222656,6.25,0.0
3,1760,0.0032753050327301025,14.32998275756836,5e-06,0.5012743473052979,6.25,0.0
3,1780,0.01899769902229309,14.330242156982422,5e-06,0.5011869072914124,6.25,0.0
3,1800,0.06864552199840546,14.330453872680664,5e-06,0.5010206699371338,6.25,0.0
3,1820,0.019604027271270752,14.330678939819336,5e-06,0.5011418461799622,6.25,0.0
3,1840,0.005603611469268799,14.330881118774414,5e-06,0.5010902285575867,6.25,0.0
3,1860,0.012312769889831543,14.331103324890137,5e-06,0.5012990236282349,6.25,0.0
4,20,0.003957211971282959,14.331502914428711,5e-06,0.5013888478279114,6.25,0.0
4,40,0.021573543548583984,14.331772804260254,5e-06,0.5012272596359253,6.25,0.0
4,60,0.04069271683692932,14.332015991210938,5e-06,0.5010508298873901,6.25,0.0
4,80,0.022505924105644226,14.332284927368164,5e-06,0.5012633800506592,6.25,0.0
4,100,0.01861216127872467,14.332575798034668,5e-06,0.5009492635726929,6.25,0.0
4,120,0.002435445785522461,14.332818984985352,5e-06,0.5012146234512329,6.25,0.0
4,140,0.01412200927734375,14.333108901977539,5e-06,0.5010319948196411,6.25,0.0
4,160,0.009324610233306885,14.333378791809082,5e-06,0.5011903643608093,6.25,0.0
4,180,0.05412678420543671,14.333662033081055,5e-06,0.5008794665336609,6.25,0.0
4,200,0.09654223918914795,14.333922386169434,5e-06,0.5011020302772522,6.25,0.0
4,220,0.059513166546821594,14.334144592285156,5e-06,0.5009590983390808,6.25,0.0
4,240,0.03494134545326233,14.334366798400879,5e-06,0.5011816620826721,6.25,0.0
4,260,0.025673866271972656,14.334626197814941,5e-06,0.5011484622955322,6.25,0.0
4,280,0.04118978977203369,14.33484935760498,5e-06,0.5010570883750916,6.25,0.0
4,300,0.0069654881954193115,14.335070610046387,5e-06,0.5012801289558411,6.25,0.0
4,320,0.016885876655578613,14.335354804992676,5e-06,0.5011333227157593,6.25,0.0
4,340,0.01118171215057373,14.335594177246094,5e-06,0.5010531544685364,6.25,0.0
4,360,0.02399471402168274,14.335866928100586,5e-06,0.5012412667274475,6.25,0.0
4,380,0.0039293766021728516,14.3361234664917,5e-06,0.5011563301086426,6.25,0.0
4,400,0.011765748262405396,14.336397171020508,5e-06,0.5012435913085938,6.25,0.0
4,420,0.01962977647781372,14.336649894714355,5e-06,0.501224935054779,6.25,0.0
4,440,0.043259620666503906,14.336943626403809,5e-06,0.5007585883140564,6.25,0.0
4,460,0.05401518940925598,14.337264060974121,5e-06,0.5011751055717468,6.25,0.0
4,480,0.012204930186271667,14.33752155303955,5e-06,0.5010569095611572,6.25,0.0
4,500,0.019049078226089478,14.337767601013184,5e-06,0.5011885762214661,6.25,0.0
4,520,0.006651490926742554,14.338068962097168,5e-06,0.5010867714881897,6.25,0.0
4,540,0.019401609897613525,14.33835506439209,5e-06,0.5008012056350708,6.25,0.0
4,560,0.015336230397224426,14.338618278503418,5e-06,0.5009762048721313,6.25,0.0
4,580,0.00988537073135376,14.338865280151367,5e-06,0.5013168454170227,6.25,0.0
4,600,0.03989771008491516,14.339080810546875,5e-06,0.5012672543525696,6.25,0.0
4,620,0.014016702771186829,14.339346885681152,5e-06,0.5012088418006897,6.25,0.0
4,640,0.002567499876022339,14.33956527709961,5e-06,0.501081645488739,6.25,0.0
4,660,0.06092825531959534,14.339831352233887,5e-06,0.5007290244102478,6.25,0.0
4,680,0.026033461093902588,14.340044021606445,5e-06,0.501343309879303,6.25,0.0
4,700,0.029250532388687134,14.340249061584473,5e-06,0.5009374022483826,6.25,0.0
4,720,0.004826754331588745,14.340481758117676,5e-06,0.5012284517288208,6.25,0.0
4,740,0.0049659013748168945,14.340754508972168,5e-06,0.5012063384056091,6.25,0.0
4,760,0.008861333131790161,14.341032028198242,5e-06,0.5010728240013123,6.25,0.0
4,780,0.1400478035211563,14.341299057006836,5e-06,0.5008981823921204,6.25,0.0
4,800,0.007306262850761414,14.341483116149902,5e-06,0.5013633966445923,6.25,0.0
4,820,0.002294778823852539,14.341739654541016,5e-06,0.5012141466140747,6.25,0.0
4,840,0.12138725817203522,14.341989517211914,5e-06,0.5013249516487122,6.25,0.0
